0.806041335,0.93620178,0.967901235,0.954063604,0.87254902,0
0.809220986,0.921364985,0.64691358,0.954063604,0.87745098,0
0.807631161,0.931750742,0.871604938,0.957597173,0.882352941,0
0.807631161,0.933234421,0.916049383,0.957597173,0.892156863,0
0.815580286,0.93620178,0.975308642,0.954063604,0.901960784,0
0.810810811,0.93620178,0.97037037,0.954063604,0.906862745,0
0.809220986,0.93620178,0.967901235,0.954063604,0.906862745,0
0.809220986,0.921364985,0.64691358,0.954063604,0.887254902,0
0.807631161,0.931750742,0.871604938,0.957597173,0.867647059,0
0.807631161,0.933234421,0.916049383,0.957597173,0.862745098,0
0.918918919,0.869436202,0.962962963,0.897526502,0.857843137,0
0.918918919,0.869436202,0.965432099,0.901060071,0.852941176,0
0.918918919,0.856083086,0.933333333,0.901060071,0.843137255,0
0.920508744,0.845697329,0.582716049,0.901060071,0.833333333,0
0.920508744,0.854599407,0.577777778,0.901060071,0.828431373,0
0.920508744,0.859050445,0.822222222,0.90459364,0.823529412,0
0.920508744,0.863501484,0.925925926,0.901060071,0.828431373,0
0.920508744,0.869436202,0.928395062,0.90459364,0.828431373,0
0.920508744,0.867952522,0.930864198,0.90459364,0.828431373,0
0.920508744,0.866468843,0.935802469,0.90459364,0.828431373,0
0.920508744,0.869436202,0.955555556,0.90459364,0.833333333,0
0.920508744,0.870919881,0.967901235,0.908127208,0.838235294,0
0.920508744,0.870919881,0.962962963,0.911660777,0.843137255,0
0.922098569,0.869436202,0.958024691,0.915194346,0.848039216,0
0.909379968,0.87388724,0.960493827,0.918727915,0.838235294,0
0.912559618,0.872403561,0.940740741,0.911660777,0.838235294,0
0.915739269,0.891691395,0.790123457,0.911660777,0.843137255,0
0.918918919,0.853115727,0.809876543,0.915194346,0.848039216,0
0.922098569,0.547477745,0.962962963,0.819787986,0.852941176,0
0.925278219,0.955489614,0.95308642,0.77385159,0.857843137,0
0.92845787,0.695845697,0.95308642,0.777385159,0.862745098,0
0.914149444,0.701780415,0.950617284,0.780918728,0.867647059,0
0.907790143,0.685459941,0.716049383,0.784452297,0.862745098,0
0.912559618,0.68694362,0.930864198,0.787985866,0.754901961,0
0.914149444,0.692878338,0.948148148,0.795053004,0.764705882,0
0.914149444,0.591988131,0.916049383,0.865724382,0.774509804,0
0.933227345,0.713649852,0.881481481,0.851590106,0.784313725,0
0.945945946,0.853115727,0.928395062,0.893992933,0.794117647,0
0.788553259,0.93620178,0.938271605,0.812720848,0.803921569,0
0.211446741,0.946587537,0.933333333,0.74204947,0.808823529,0
0.093799682,0.483679525,0.933333333,0.731448763,0.823529412,0
0.082670906,0.660237389,0.935802469,0.734982332,0.862745098,0
0.098569157,0.676557864,0.945679012,0.759717314,0.901960784,0
0.120826709,0.629080119,0.950617284,0.777385159,0.916666667,0
0.845786963,0.664688427,0.958024691,0.787985866,0.926470588,0
0.847376789,0.669139466,0.958024691,0.798586572,0.926470588,0
0.847376789,0.678041543,0.955555556,0.798586572,0.916666667,0
0.848966614,0.660237389,0.948148148,0.766784452,0.906862745,0
0.852146264,0.672106825,0.950617284,0.759717314,0.897058824,0
0.858505564,0.347181009,0.95308642,0.752650177,0.892156863,0
0.947535771,0.394658754,0.95308642,0.756183746,0.848039216,0
0.920508744,0.425816024,0.958024691,0.759717314,0.789215686,0
0.901430843,0.661721068,0.955555556,0.756183746,0.789215686,0
0.864864865,0.979228487,0.95308642,0.752650177,0.730392157,0
0.864864865,0.979228487,0.948148148,0.749116608,0.740196078,0
0.864864865,0.976261128,0.945679012,0.756183746,0.759803922,0
0.86009539,0.977744807,0.95308642,0.780918728,0.774509804,0
